mg_acc,FSA,origin_date,property_type,purchase_price,amort_period,loan_size,interest_rate,TDS,default,Sample,cust_id,cust_age,cust_gender,cust_income,cust_cr_score,loan_years,lvr
185459,V1Y,2017-04-27,semi-detached/row/town-houses,717000.0,25,573600.0,2.1,0.373493068319322,0.0,Estimation,5411041,34,male,259400.0,824,5.45251988743089,0.8
414524,V1M,2013-09-08,semi-detached/row/town-houses,523000.0,30,413170.0,2.05,0.267157386749186,0.0,Estimation,6244852,48,male,49000.0,824,9.08572248570464,0.79
871342,V3G,2012-09-05,semi-detached/row/town-houses,393000.0,25,310470.0,1.91,0.243159790206362,0.0,Estimation,8161712,60,male,131300.0,824,10.093272264276411,0.79
89227,V3B,2012-05-01,semi-detached/row/town-houses,736000.0,25,574080.0,2.15,0.327693127836278,0.0,Estimation,7255091,32,male,140200.0,823,10.440986454163951,0.78
655801,V5L,2014-11-07,apartment,999000.0,30,789210.0,1.49,0.353981114976795,0.0,Validation,9020235,39,male,62200.0,823,7.922112007734524,0.79
643580,V3W,2011-10-17,semi-detached/row/town-houses,495000.0,25,381150.0,1.98,0.259637380955552,0.0,Estimation,5476819,50,male,63300.0,823,10.980354134540688,0.77
950924,V3E,2012-02-06,detached,1199000.0,25,899250.0,1.77,0.187388860475149,0.0,Estimation,3219055,29,male,54400.0,823,10.673708549757974,0.75
960001,V5T,2017-02-25,apartment,931000.0,25,707560.0,1.63,0.319870629825452,0.0,Estimation,4308150,31,male,68800.0,823,5.619532214857189,0.76
634512,V6P,2011-08-13,apartment,1067000.0,25,853600.0,1.88,0.434551608938914,1.0,Estimation,6595190,55,male,86100.0,823,11.15831808999494,0.8
322746,V2G,2011-02-20,semi-detached/row/town-houses,234000.0,25,187200.0,2.35,0.129179956714914,0.0,Estimation,6797926,67,male,48500.0,823,11.63471390921094,0.8
474526,V1Y,2014-09-02,apartment,374000.0,25,295460.0,2.06,0.290276798386749,0.0,Estimation,6127769,28,female,86500.0,823,8.102813870195765,0.79
64705,V9T,2018-09-25,apartment,473000.0,30,378400.0,1.49,0.252835097280001,0.0,Estimation,4129640,36,male,56600.0,823,4.03975987182482,0.8
979521,V1V,2018-03-31,apartment,351000.0,30,280800.0,2.57,0.290528640869231,1.0,Validation,3258865,63,male,89300.0,823,4.527107319068774,0.8
893019,V9L,2013-06-26,semi-detached/row/town-houses,191000.0,30,150890.0,1.6,0.154687014339105,0.0,Estimation,2995557,35,male,84500.0,823,9.28832760422179,0.79
15020,V1Y,2018-08-04,semi-detached/row/town-houses,433000.0,25,346400.0,2.03,0.245406990512374,1.0,Validation,1281895,30,male,59400.0,823,4.182131036188222,0.8
676089,V8V,2014-02-16,semi-detached/row/town-houses,741000.0,30,577980.0,2.03,0.219311218293084,0.0,Validation,170401,36,male,76800.0,823,8.64491945757949,0.78
616762,V9L,2017-11-13,apartment,260000.0,25,208000.0,2.44,0.164915489846979,1.0,Validation,540201,29,male,63900.0,822,4.904938486033189,0.8
186381,V9C,2018-07-20,semi-detached/row/town-houses,252000.0,20,199080.0,2.53,0.174894477945137,0.0,Estimation,8289458,58,male,71600.0,822,4.22319964129305,0.79
224511,V0H,2013-08-30,detached,529000.0,25,423200.0,1.94,0.300438132772569,0.0,Estimation,9104944,30,male,118600.0,822,9.110363648767537,0.8
212597,V2B,2018-07-05,semi-detached/row/town-houses,389000.0,20,311200.0,2.26,0.230534826229697,0.0,Estimation,6089842,40,male,55200.0,822,4.264268246397878,0.8
947797,V0B,2011-06-17,detached,706000.0,25,564800.0,2.36,0.219164805123822,1.0,Estimation,8645333,50,male,65900.0,822,11.314378789393285,0.8
41472,V0N,2018-08-20,detached,427000.0,25,328790.0,2.27,0.27050595085093,1.0,Estimation,6535891,58,male,94800.0,822,4.138324524076406,0.77
116701,V3C,2018-04-04,apartment,458000.0,25,366400.0,2.77,0.334686362303088,0.0,Estimation,747213,39,female,86800.0,822,4.5161556910408205,0.8
110187,V1Y,2017-02-18,detached,826000.0,25,660800.0,1.97,0.229665840310572,0.0,Validation,1738237,36,male,102000.0,821,5.638697563906109,0.8
696621,V1T,2012-01-08,semi-detached/row/town-houses,432000.0,25,311040.0,2.82,0.233000101416921,0.0,Validation,3932364,53,male,46700.0,821,10.75310785296064,0.72
506758,V9Z,2015-05-21,detached,566000.0,25,441480.0,2.22,0.169042618112493,1.0,Estimation,3332950,48,male,121400.0,821,7.388220141371765,0.78
897000,V0K,2018-05-30,detached,345000.0,25,276000.0,1.32,0.132666544765876,0.0,Validation,8545884,55,male,47600.0,821,4.362832898649464,0.8
670793,V1T,2018-09-28,detached,418000.0,20,326040.0,2.26,0.124422078925164,0.0,Estimation,6463185,40,female,60000.0,821,4.031546150803854,0.78
118623,V0N,2013-12-07,detached,666000.0,25,532800.0,1.43,0.360604924590842,0.0,Estimation,5635302,46,male,49100.0,821,8.839310855075674,0.8
928593,V3S,2015-06-22,semi-detached/row/town-houses,501000.0,25,400800.0,2.15,0.155864533375534,0.0,Validation,6491573,40,male,138200.0,821,7.300607117148133,0.8
932844,V9B,2018-05-18,semi-detached/row/town-houses,196000.0,25,154840.0,2.11,0.0581496292728285,0.0,Estimation,9600981,51,male,44800.0,820,4.395687782733326,0.79
261941,V9G,2014-06-15,apartment,209000.0,25,156750.0,2.76,0.177527106635926,0.0,Estimation,5919711,62,male,47900.0,820,8.319108523747857,0.75
422105,V2K,2017-12-12,detached,340000.0,25,258400.0,1.9,0.121497591498135,0.0,Estimation,4547527,48,male,75600.0,820,4.825539182830522,0.76
807418,V3H,2012-11-23,detached,1558000.0,25,1230820.0,2.17,0.344416424081111,0.0,Validation,773726,37,male,74900.0,820,9.87697761072432,0.79
221423,V2K,2018-12-19,detached,464000.0,20,366560.0,1.83,0.158454012082922,0.0,Validation,5877325,30,female,47700.0,820,3.8070377762307968,0.79
548804,V1X,2016-04-01,apartment,369000.0,25,295200.0,1.92,0.270739828092526,1.0,Estimation,7875235,43,female,48500.0,820,6.523041527163397,0.8
142141,V8S,2016-01-02,apartment,843000.0,25,665970.0,1.87,0.349405422794551,1.0,Estimation,1152540,34,male,116600.0,820,6.769453157792363,0.79
305335,V2R,2018-02-03,apartment,225000.0,30,180000.0,1.49,0.129588277942609,0.0,Estimation,259971,59,female,46600.0,820,4.680430111460131,0.8
42843,V2E,2018-07-05,semi-detached/row/town-houses,291000.0,25,229890.0,1.59,0.129580746910434,0.0,Validation,330,33,female,61300.0,820,4.264268246397878,0.79
732901,V2P,2017-05-16,detached,728000.0,25,560560.0,1.7,0.201501218635367,1.0,Estimation,1637967,45,male,51500.0,820,5.400499654298109,0.77
430084,V3R,2014-12-07,detached,1308000.0,25,1046400.0,1.57,0.360368688652997,0.0,Estimation,4585693,35,male,84200.0,820,7.839974797524869,0.8
719351,V2S,2017-10-23,semi-detached/row/town-houses,529000.0,20,412620.0,2.08,0.253630272484617,1.0,Estimation,3553766,40,female,91100.0,820,4.962434533179947,0.78
403727,V2S,2016-12-25,semi-detached/row/town-houses,574000.0,25,447720.0,2.32,0.326742552541482,0.0,Estimation,5715987,29,male,79600.0,820,5.789282449290477,0.78
246806,V8K,2016-07-04,detached,529000.0,25,423200.0,1.91,0.33994080950462,1.0,Estimation,3448647,41,female,44900.0,820,6.265678268506477,0.8
631730,V4T,2012-02-21,detached,736000.0,20,588800.0,1.75,0.295585475416496,0.0,Estimation,5810558,37,male,98000.0,819,10.632639944653146,0.8
237408,V1B,2016-08-11,semi-detached/row/town-houses,443000.0,30,354400.0,1.6,0.166171692329399,0.0,Estimation,2350904,40,male,56300.0,819,6.161637802240914,0.8
830144,V4C,2014-04-28,semi-detached/row/town-houses,829000.0,20,646620.0,1.52,0.4196255785854,0.0,Estimation,9246611,34,female,95400.0,819,8.450528060083306,0.78
38947,V2N,2015-09-10,apartment,275000.0,30,220000.0,2.24,0.185742135060395,0.0,Validation,9708625,42,female,55700.0,819,7.081574556589053,0.8
882670,V2V,2012-04-05,apartment,307000.0,30,245600.0,2.35,0.215191754775408,0.0,Estimation,8697586,41,female,160200.0,819,10.512172036345653,0.8
517784,V5C,2014-10-23,semi-detached/row/town-houses,907000.0,25,680250.0,1.21,0.184339555079316,0.0,Validation,9880726,50,male,111900.0,819,7.963180612839352,0.75
638789,V1M,2016-06-23,apartment,354000.0,25,283200.0,1.67,0.224342768956548,1.0,Estimation,4873306,51,male,218900.0,819,6.295795245583351,0.8
819074,V9T,2018-08-25,semi-detached/row/town-houses,426000.0,25,340800.0,2.24,0.158221284510831,0.0,Validation,6955971,27,male,86900.0,819,4.124634989041464,0.8
413661,V5R,2017-12-16,semi-detached/row/town-houses,1648000.0,25,1318400.0,1.96,0.384864505248893,0.0,Validation,5174831,59,male,197300.0,819,4.814587554802568,0.8
14268,V8G,2016-01-05,semi-detached/row/town-houses,283000.0,25,226400.0,2.25,0.253069830169136,0.0,Estimation,1983320,36,male,48200.0,819,6.7612394367713975,0.8
366163,V8M,2011-09-25,semi-detached/row/town-houses,690000.0,25,552000.0,1.56,0.28266586131393,0.0,Estimation,3588628,45,male,81500.0,819,11.040588088694435,0.8
321636,V3A,2015-04-29,apartment,356000.0,25,284800.0,1.97,0.319774827675245,0.0,Estimation,866043,44,male,59300.0,819,7.448454095525513,0.8
914642,V8Z,2018-11-19,apartment,353000.0,25,282400.0,1.77,0.234711761816021,0.0,Estimation,2569889,37,male,146700.0,819,3.889174986440452,0.8
383821,V2R,2018-12-14,detached,484000.0,25,382360.0,2.02,0.284199615493418,0.0,Estimation,2220498,54,male,78800.0,818,3.8207273112657396,0.79
261527,V0K,2014-06-19,detached,271000.0,30,216800.0,1.36,0.111100779521608,0.0,Validation,146974,31,male,111600.0,818,8.308156895719904,0.8
394968,V9W,2018-10-04,apartment,278000.0,25,222400.0,2.43,0.2525621718011,0.0,Estimation,8275633,52,female,147600.0,818,4.015118708761923,0.8
897999,V9R,2018-07-12,apartment,383000.0,25,306400.0,1.44,0.245729937847579,0.0,Validation,8735880,31,male,45900.0,818,4.245102897348958,0.8
303400,V4E,2017-12-13,semi-detached/row/town-houses,955000.0,25,735350.0,1.67,0.343278430195504,0.0,Validation,2586303,44,male,54700.0,818,4.822801275823534,0.77
617429,V3L,2018-03-21,semi-detached/row/town-houses,879000.0,30,703200.0,2.49,0.38973677221051,1.0,Estimation,4484239,61,male,85500.0,818,4.55448638913866,0.8
261596,V3B,2013-11-28,semi-detached/row/town-houses,709000.0,25,560110.0,1.34,0.13723764133479,0.0,Estimation,4441036,53,female,147000.0,818,8.863952018138571,0.79
28759,V2Y,2015-03-01,semi-detached/row/town-houses,474000.0,25,379200.0,2.21,0.257975009455423,0.0,Validation,896321,33,male,65700.0,818,7.609990608937834,0.8
874629,V9P,2016-12-15,apartment,428000.0,25,342400.0,2.08,0.210326402708723,0.0,Estimation,5399089,40,female,130600.0,818,5.816661519360362,0.8
820845,V1W,2017-11-17,detached,911000.0,30,692360.0,2.71,0.176369317400277,0.0,Estimation,6080208,36,male,80500.0,818,4.893986858005235,0.76
821714,V1W,2018-05-02,semi-detached/row/town-houses,479000.0,25,383200.0,1.63,0.260320135459597,0.0,Estimation,9583223,37,male,102800.0,818,4.439494294845142,0.8
868785,V3X,2018-03-15,semi-detached/row/town-houses,742000.0,25,556500.0,2.76,0.4173813309873,1.0,Estimation,8535611,34,male,63200.0,817,4.570913831180591,0.75
639051,V1S,2014-04-18,apartment,348000.0,25,278400.0,1.98,0.290301704289799,0.0,Estimation,1166461,27,female,42700.0,817,8.477907130153191,0.8
148738,V1J,2012-10-30,detached,381000.0,30,304800.0,1.7,0.117385227966242,0.0,Estimation,2872591,41,male,82100.0,817,9.942687378892042,0.8
825741,V8X,2013-08-11,apartment,482000.0,25,385600.0,1.61,0.344867873318881,0.0,Estimation,2593158,28,male,120100.0,817,9.162383881900318,0.8
64429,V3S,2012-12-25,semi-detached/row/town-houses,610000.0,25,488000.0,1.51,0.213008153091294,1.0,Estimation,4785135,29,male,52000.0,817,9.789364586500687,0.8
325315,V8T,2013-01-04,semi-detached/row/town-houses,917000.0,25,733600.0,1.35,0.429142894684171,1.0,Estimation,4590678,33,male,68500.0,817,9.761985516430801,0.8
649851,V3R,2014-04-27,apartment,492000.0,25,369000.0,1.65,0.446195739589954,1.0,Validation,3176647,59,male,95300.0,817,8.453265967090294,0.75
923549,V0J,2015-07-11,detached,448000.0,25,313600.0,2.7,0.297575438142483,0.0,Validation,2451648,58,male,46200.0,817,7.248586884015351,0.7
846807,V2C,2015-09-11,semi-detached/row/town-houses,310000.0,25,235600.0,1.87,0.175912757022538,0.0,Estimation,4309891,40,male,90800.0,817,7.0788366495820645,0.76
246239,V0K,2012-09-16,detached,245000.0,30,188650.0,1.95,0.14878496514259,0.0,Estimation,5515308,63,male,40900.0,817,10.063155287199537,0.77
882030,V0N,2015-02-13,semi-detached/row/town-houses,255000.0,30,191250.0,2.42,0.177578956677949,1.0,Estimation,7549289,46,male,46100.0,817,7.65379712104965,0.75
370689,V2P,2017-12-26,apartment,250000.0,25,190000.0,2.27,0.232533325184034,0.0,Estimation,9198268,59,male,189100.0,816,4.787208484732683,0.76
458033,V1M,2016-07-21,detached,707000.0,25,544390.0,1.75,0.229330804020894,0.0,Validation,7887871,49,male,92800.0,816,6.219133849387672,0.77
133739,V9C,2012-09-11,semi-detached/row/town-houses,246000.0,25,196800.0,2.66,0.156874642050031,0.0,Validation,6987162,31,male,52800.0,816,10.076844822234479,0.8
603431,V3S,2018-01-22,semi-detached/row/town-houses,490000.0,25,382200.0,2.25,0.282828874393941,0.0,Validation,644788,46,male,54900.0,816,4.713284995543994,0.78
283547,V1X,2017-03-20,detached,665000.0,25,532000.0,2.09,0.179228343460267,1.0,Validation,2787841,38,female,65300.0,816,5.556560353696454,0.8
345494,V4C,2018-10-20,semi-detached/row/town-houses,641000.0,25,512800.0,2.28,0.113651382496249,0.0,Validation,4245730,45,male,49800.0,816,3.9713121966501075,0.8
487014,V2E,2017-11-06,semi-detached/row/town-houses,418000.0,20,334400.0,1.59,0.262130507597981,1.0,Estimation,5431952,61,male,59600.0,816,4.924103835082109,0.8
114621,V2A,2018-07-16,detached,707000.0,25,565600.0,2.2,0.23115672964266,0.0,Estimation,8776621,44,male,119300.0,816,4.234151269321004,0.8
211485,V8T,2015-09-10,apartment,452000.0,25,311880.0,2.52,0.293275269089965,0.0,Validation,2282885,43,female,72500.0,816,7.081574556589053,0.69
780515,V6Y,2018-09-22,semi-detached/row/town-houses,926000.0,25,740800.0,2.18,0.357428037440917,1.0,Estimation,8762311,34,male,75300.0,816,4.047973592845786,0.8
196141,V3G,2017-01-05,detached,723000.0,30,556710.0,1.55,0.304363753896369,0.0,Validation,8200975,43,male,95500.0,816,5.759165472213604,0.77
753064,V2Y,2016-02-12,semi-detached/row/town-houses,580000.0,25,464000.0,1.36,0.2521313517392,1.0,Estimation,7812664,63,male,74100.0,815,6.657198970505834,0.8
225554,V2S,2018-07-29,detached,769000.0,25,615200.0,2.29,0.198280188834377,0.0,Validation,5158420,36,female,65500.0,815,4.1985584782301535,0.8
829595,V3H,2017-09-28,detached,1665000.0,25,1282050.0,2.88,0.326765144649558,0.0,Estimation,4562125,53,female,206800.0,815,5.030882208354661,0.77
536252,V3V,2015-02-13,detached,1050000.0,25,819000.0,2.31,0.32815245176033,0.0,Validation,2635768,44,female,124000.0,815,7.65379712104965,0.78
421865,V0B,2016-11-24,semi-detached/row/town-houses,331000.0,25,261490.0,2.01,0.145267748082975,0.0,Estimation,654476,48,male,52700.0,815,5.874157566507121,0.79
918257,V4T,2017-04-24,semi-detached/row/town-houses,412000.0,25,329600.0,1.81,0.200758602378005,0.0,Estimation,3831708,50,male,57100.0,814,5.460733608451856,0.8
200599,V2W,2014-11-15,detached,994000.0,25,785260.0,1.62,0.217568369906389,0.0,Estimation,6924371,47,male,95200.0,814,7.900208751678616,0.79
489633,V1Y,2015-08-28,detached,1001000.0,25,790790.0,1.44,0.25359979195001,0.0,Estimation,9607316,36,male,59300.0,814,7.117167347679903,0.79
835195,V8N,2015-12-23,detached,845000.0,25,650650.0,1.81,0.286960785672509,0.0,Validation,5359141,29,male,80000.0,814,6.7968322278622475,0.77
431058,V3Y,2013-08-26,apartment,396000.0,30,316800.0,3.19,0.277311825481611,1.0,Validation,979614,38,male,44100.0,814,9.12131527679549,0.8
193905,V5H,2017-07-22,apartment,749000.0,25,599200.0,1.94,0.295682975322605,1.0,Validation,5730084,47,female,73300.0,814,5.217059884829879,0.8
662729,V3R,2018-07-02,semi-detached/row/town-houses,781000.0,25,616990.0,2.49,0.317159075279994,1.0,Estimation,4991188,41,female,51900.0,814,4.272481967418844,0.79
364016,V2Y,2015-05-25,semi-detached/row/town-houses,632000.0,25,505600.0,3.29,0.221647655440059,0.0,Estimation,3480390,60,male,67400.0,814,7.377268513343812,0.8
548921,V5G,2016-01-03,apartment,762000.0,25,609600.0,2.43,0.279263545973008,0.0,Estimation,6724236,34,female,74500.0,814,6.766715250785374,0.8
805121,V5G,2017-04-16,semi-detached/row/town-houses,1064000.0,30,819280.0,2.38,0.398849638727787,1.0,Validation,7568632,57,female,150900.0,814,5.482636864507764,0.77
67303,V8A,2018-12-03,detached,278000.0,30,214060.0,3.33,0.258049661475416,0.0,Validation,6362242,55,male,53100.0,814,3.8508442883426133,0.77
75259,V3W,2015-03-08,detached,1351000.0,30,999740.0,2.45,0.311512700953968,0.0,Estimation,3492712,48,male,91400.0,814,7.590825259888915,0.74
8918,V2R,2015-11-30,detached,701000.0,20,553790.0,1.22,0.203354592718581,0.0,Estimation,2035639,47,male,89500.0,814,6.859804089022983,0.79
151224,V8J,2018-02-02,semi-detached/row/town-houses,237000.0,25,189600.0,2.05,0.220734561077082,0.0,Estimation,76325,55,male,60200.0,814,4.68316801846712,0.8
689696,V1Y,2017-10-20,apartment,431000.0,25,336180.0,2.15,0.197994373288237,0.0,Estimation,2114118,63,male,23600.0,813,4.970648254200913,0.78
551580,V7A,2012-11-09,semi-detached/row/town-houses,999000.0,25,789210.0,1.79,0.233434874679514,0.0,Estimation,7213438,43,male,55000.0,813,9.915308308822159,0.79
193151,V2V,2016-07-06,apartment,375000.0,25,300000.0,1.49,0.24017495752892,0.0,Estimation,5307037,59,male,83400.0,813,6.2602024544925,0.8
9385,V0E,2017-03-21,detached,508000.0,25,391160.0,2.26,0.338880627601496,0.0,Estimation,1636279,31,female,62500.0,813,5.553822446689465,0.77
152739,V8V,2017-07-05,apartment,478000.0,30,382400.0,1.52,0.332802028405281,1.0,Estimation,6949210,53,male,50400.0,813,5.263604303948684,0.8
809618,V0N,2013-07-12,detached,582000.0,25,465600.0,1.77,0.289333668774695,0.0,Estimation,9126129,38,male,37200.0,813,9.244521092109974,0.8
734395,V3S,2014-02-05,apartment,388000.0,30,306520.0,1.22,0.303531916732399,1.0,Estimation,6809439,78,male,113200.0,813,8.675036434656365,0.79
319793,V1C,2018-05-24,detached,369000.0,25,295200.0,2.56,0.231546913480521,1.0,Estimation,4191764,34,male,112700.0,813,4.3792603406913955,0.8
328280,V5T,2017-03-06,apartment,1213000.0,25,958270.0,1.68,0.40830917741303,0.0,Validation,1284269,31,male,57000.0,812,5.594891051794293,0.79
889447,V1E,2018-07-23,semi-detached/row/town-houses,374000.0,25,287980.0,2.22,0.159479358722465,0.0,Validation,9001730,34,male,76700.0,812,4.214985920272085,0.77
885463,V0E,2014-10-22,detached,457000.0,25,361030.0,2.23,0.182110241139654,0.0,Validation,8768111,60,female,48800.0,812,7.9659185198463405,0.79
755612,V9B,2017-04-04,apartment,265000.0,25,212000.0,2.17,0.203750792573526,0.0,Validation,2808019,31,male,73300.0,812,5.515491748591626,0.8
422584,V6W,2015-02-06,apartment,797000.0,25,621660.0,2.36,0.289536618344261,1.0,Estimation,6611946,43,male,77700.0,812,7.67296247009857,0.78
742308,V4X,2014-10-13,detached,699000.0,25,531240.0,2.25,0.272653457623506,0.0,Estimation,7860126,31,male,72200.0,812,7.990559682909237,0.76
12231,V4C,2017-02-12,detached,1545000.0,25,1236000.0,1.73,0.407009356517835,0.0,Estimation,4441091,53,male,61700.0,812,5.65512500594804,0.8
900435,V1X,2015-02-06,semi-detached/row/town-houses,428000.0,25,342400.0,2.28,0.114806973312482,0.0,Estimation,3310955,46,male,65100.0,812,7.67296247009857,0.8
611139,V3C,2018-04-28,detached,1081000.0,25,810750.0,2.39,0.314607680044629,0.0,Estimation,3466167,42,male,62600.0,812,4.450445922873096,0.75
817679,V0N,2015-09-20,detached,669000.0,25,535200.0,1.56,0.202682990423267,0.0,Validation,2956346,38,male,78500.0,812,7.054195486519167,0.8
782993,V9B,2013-06-29,detached,997000.0,25,797600.0,2.1,0.2933084340558,0.0,Estimation,5494145,56,male,133000.0,811,9.280113883200825,0.8
195375,V8N,2018-04-29,apartment,427000.0,25,341600.0,1.21,0.265548232020067,0.0,Estimation,9562557,40,male,61500.0,811,4.447708015866108,0.8
345300,V3R,2017-06-28,semi-detached/row/town-houses,518000.0,30,409220.0,1.83,0.241136145578226,0.0,Validation,3560880,46,male,188800.0,811,5.282769652997603,0.79
895285,V3R,2018-11-19,apartment,432000.0,25,345600.0,2.91,0.289574486308585,1.0,Estimation,3048856,49,male,114600.0,811,3.889174986440452,0.8
702446,V1W,2012-10-04,detached,600000.0,25,468000.0,2.51,0.126246674858435,0.0,Validation,8372731,55,male,53300.0,811,10.013872961073744,0.78
719043,V3M,2016-04-06,apartment,539000.0,25,425810.0,2.43,0.380873216371813,0.0,Validation,6556359,52,female,151200.0,811,6.509351992128455,0.79
29040,V0R,2013-01-23,detached,509000.0,25,402110.0,2.23,0.155990502463734,0.0,Estimation,1037654,32,female,61100.0,811,9.70996528329802,0.79
115010,V1Y,2016-04-28,apartment,315000.0,25,248850.0,1.62,0.140967533885938,0.0,Validation,4355948,36,male,153400.0,811,6.449118037974707,0.79
757960,V3W,2016-03-31,semi-detached/row/town-houses,806000.0,25,628680.0,1.95,0.212638976484121,0.0,Validation,5255559,32,male,90900.0,811,6.525779434170386,0.78
219935,V9A,2011-12-01,detached,768000.0,30,599040.0,1.46,0.128629736765482,0.0,Validation,5350943,50,male,56900.0,810,10.857148319226205,0.78
354144,V9N,2011-04-23,detached,414000.0,25,331200.0,2.18,0.153143863528491,1.0,Estimation,9514741,72,male,22100.0,810,11.464963674777653,0.8
143682,V1W,2014-07-18,detached,1042000.0,20,718980.0,1.79,0.325723143274252,0.0,Estimation,5391345,36,male,133600.0,810,8.228757592517237,0.69
112601,V2R,2015-03-29,semi-detached/row/town-houses,396000.0,30,312840.0,2.56,0.18889057802205,0.0,Estimation,1936182,62,male,117800.0,810,7.5333292127421565,0.79
509300,V1L,2014-08-07,detached,357000.0,25,285600.0,2.48,0.146131458354636,0.0,Estimation,8278403,40,male,82300.0,810,8.173999452377467,0.8
908249,V9R,2018-10-28,apartment,448000.0,25,353920.0,2.3,0.196548950530419,1.0,Validation,3977060,43,male,53700.0,810,3.9494089405941994,0.79
128929,V0E,2015-08-16,detached,422000.0,25,337600.0,2.21,0.331597035561827,0.0,Validation,6853537,55,male,41600.0,810,7.150022231763765,0.8
257501,V2M,2017-10-16,apartment,272000.0,30,201280.0,2.84,0.153675621594504,1.0,Estimation,316724,53,male,54900.0,810,4.981599882228867,0.74
356223,V1M,2018-10-31,detached,726000.0,25,580800.0,2.89,0.289565476097246,1.0,Validation,5294094,49,male,67900.0,810,3.941195219573234,0.8
881239,V9W,2017-05-17,semi-detached/row/town-houses,191000.0,25,152800.0,1.95,0.0969047427509438,0.0,Estimation,8939827,43,male,77100.0,810,5.397761747291121,0.8
407900,V4K,2017-03-13,detached,1163000.0,20,895510.0,1.91,0.280548861340192,1.0,Validation,4086167,47,male,71600.0,810,5.575725702745373,0.77
706962,V2T,2018-02-12,semi-detached/row/town-houses,457000.0,25,365600.0,1.85,0.277447033162181,1.0,Estimation,7472411,39,male,47400.0,809,4.655788948397235,0.8
981378,V3B,2013-07-18,semi-detached/row/town-houses,767000.0,25,605930.0,1.75,0.289851468785241,0.0,Estimation,7796648,35,male,75500.0,809,9.228093650068043,0.79
562867,V1W,2016-08-29,apartment,396000.0,25,316800.0,1.76,0.354284016958719,1.0,Validation,9986032,29,male,65000.0,809,6.112355476115121,0.8
933359,V0C,2018-03-10,detached,476000.0,25,380800.0,2.32,0.0960731445206521,0.0,Estimation,6865514,48,male,107300.0,809,4.584603366215534,0.8
95528,V3R,2018-10-19,detached,1201000.0,25,960800.0,1.52,0.341230737348555,0.0,Estimation,2756951,34,female,60600.0,809,3.974050103657096,0.8
321390,V3T,2012-03-22,apartment,343000.0,25,270970.0,2.37,0.223508635104822,0.0,Estimation,3515215,48,male,57800.0,809,10.550502734443493,0.79
174177,V4R,2015-12-18,semi-detached/row/town-houses,565000.0,25,429400.0,3.02,0.239604508313132,0.0,Validation,2659610,39,male,50600.0,809,6.81052176289719,0.76
51124,V4C,2018-10-20,semi-detached/row/town-houses,777000.0,25,598290.0,2.6,0.382487461335884,0.0,Estimation,1997212,30,male,70100.0,809,3.9713121966501075,0.77
407741,V3A,2014-11-02,detached,676000.0,30,540800.0,2.11,0.346371812607681,0.0,Validation,8833848,46,male,169900.0,809,7.935801542769467,0.8
410977,V3B,2016-07-18,semi-detached/row/town-houses,759000.0,30,561660.0,2.55,0.405007320260434,0.0,Validation,8305874,50,female,66000.0,809,6.2273475704086385,0.74
79163,V8R,2011-03-21,semi-detached/row/town-houses,1023000.0,30,797940.0,1.31,0.337423873542557,1.0,Estimation,144785,45,male,92800.0,809,11.555314606008274,0.78
925528,V0E,2018-02-12,detached,481000.0,25,365560.0,3.28,0.103438568767715,0.0,Estimation,2266980,49,male,48000.0,809,4.655788948397235,0.76
817114,V3S,2018-03-08,apartment,344000.0,25,275200.0,1.59,0.329472354551681,0.0,Estimation,343791,26,male,71900.0,809,4.590079180229511,0.8
721339,V6Z,2018-10-10,apartment,1018000.0,25,794040.0,2.03,0.416062314285817,0.0,Estimation,3538164,46,male,98400.0,809,3.9986912667199923,0.78
862361,V3T,2017-11-24,apartment,458000.0,25,366400.0,1.65,0.416291791006267,0.0,Estimation,768220,31,male,77800.0,809,4.874821508956315,0.8
292783,V2G,2017-11-14,apartment,75000.0,30,60000.0,2.1,0.0763777744543291,0.0,Estimation,7662245,59,male,95700.0,809,4.902200579026201,0.8
967414,V2T,2013-03-09,apartment,266000.0,30,210140.0,2.26,0.157495086405607,0.0,Estimation,4876194,53,male,40500.0,809,9.586759467983537,0.79
27183,V3A,2014-06-23,semi-detached/row/town-houses,543000.0,30,428970.0,2.19,0.237824598947695,0.0,Validation,8835469,54,female,74900.0,808,8.29720526769195,0.79
995739,V1J,2018-08-12,detached,465000.0,25,372000.0,2.54,0.156121106006647,0.0,Validation,6462191,49,male,52500.0,808,4.160227780132314,0.8
797953,V1V,2016-01-13,apartment,323000.0,25,258400.0,2.71,0.31290482651267,0.0,Estimation,2926708,35,male,83500.0,808,6.7393361807154895,0.8
823880,V9M,2012-02-05,semi-detached/row/town-houses,304000.0,30,237120.0,1.98,0.208458182363719,0.0,Estimation,5388927,34,male,91700.0,808,10.676446456764964,0.78
4811,V4N,2015-03-03,detached,1349000.0,20,1079200.0,1.22,0.433271578234456,0.0,Validation,4497218,47,male,69200.0,808,7.604514794923857,0.8
921459,V0M,2018-08-15,semi-detached/row/town-houses,441000.0,25,343980.0,1.92,0.35218166462252,0.0,Validation,3233814,39,female,51600.0,808,4.152014059111349,0.78
759420,V3W,2016-01-20,apartment,451000.0,30,360800.0,1.59,0.319123952210057,0.0,Validation,3834979,43,male,51000.0,808,6.72017083166657,0.8
150090,V3K,2014-05-06,apartment,551000.0,30,440800.0,1.74,0.380868553140824,0.0,Validation,8010092,48,male,133900.0,808,8.428624804027399,0.8
