mg_acc,FSA,origin_date,property_type,purchase_price,amort_period,loan_size,interest_rate,TDS,default,Sample,cust_id,cust_age,cust_gender,cust_income,cust_cr_score,loan_years,lvr
428042,V9N,2015-04-27,semi-detached/row/town-houses,471000.0,25,376800.0,3.04,0.239316415776469,0.0,Estimation,8059118,39,male,55400.0,800,7.4539299095394895,0.8
593296,V6J,2016-02-08,apartment,869000.0,25,686510.0,2.02,0.205750838754555,0.0,Estimation,6227729,37,male,90300.0,800,6.668150598533788,0.79
156959,V9W,2014-07-29,detached,333000.0,25,266400.0,1.88,0.0949345668809639,0.0,Estimation,9251274,33,male,54000.0,800,8.198640615440363,0.8
959733,V3W,2017-04-06,semi-detached/row/town-houses,531000.0,25,419490.0,2.33,0.310257521644368,0.0,Estimation,5915803,40,male,61600.0,800,5.510015934577649,0.79
41454,V9K,2016-11-12,apartment,275000.0,25,220000.0,2.1,0.204003969144083,0.0,Estimation,8141214,33,male,49000.0,800,5.907012450590983,0.8
487397,V1G,2018-08-19,semi-detached/row/town-houses,390000.0,25,308100.0,2.25,0.21183710136205,0.0,Estimation,3742429,48,female,150800.0,800,4.141062431083395,0.79
935168,V4N,2017-12-31,apartment,505000.0,25,398950.0,2.2,0.350720382946311,0.0,Estimation,116402,38,female,168900.0,799,4.773518949697741,0.79
765215,V9G,2017-03-23,semi-detached/row/town-houses,350000.0,25,280000.0,2.06,0.24354817752811,0.0,Estimation,7189631,40,male,48100.0,799,5.548346632675488,0.8
162353,V0C,2018-05-19,detached,375000.0,25,300000.0,1.77,0.204663889117818,0.0,Estimation,5376993,34,male,85900.0,799,4.392949875726337,0.8
904321,V9B,2016-10-10,apartment,268000.0,25,214400.0,1.86,0.230869455568508,0.0,Estimation,9845851,27,female,74800.0,799,5.997363381821604,0.8
903115,V4N,2017-08-09,semi-detached/row/town-houses,533000.0,25,373100.0,2.77,0.314557940274385,0.0,Estimation,1606036,33,female,61700.0,798,5.167777558704086,0.7
158828,V3C,2012-08-14,apartment,468000.0,25,374400.0,2.09,0.220582544882058,0.0,Estimation,9073934,37,male,40100.0,798,10.153506218430158,0.8
330507,V3N,2011-08-04,semi-detached/row/town-houses,778000.0,30,614620.0,1.85,0.292872723376054,0.0,Estimation,2933275,28,male,76800.0,798,11.182959253057836,0.79
605396,V1Z,2017-08-26,detached,776000.0,25,620800.0,1.77,0.356572718209914,0.0,Estimation,1625018,55,male,32200.0,797,5.121233139585281,0.8
222391,V1A,2011-10-01,apartment,206000.0,25,162740.0,1.71,0.185183413884287,0.0,Estimation,1968106,51,male,53800.0,797,11.024160646652504,0.79
162395,V8Z,2011-01-14,semi-detached/row/town-houses,796000.0,25,589040.0,1.43,0.300414359771343,0.0,Estimation,346029,51,male,53300.0,797,11.736016468469515,0.74
159195,V6X,2015-09-13,apartment,619000.0,25,476630.0,1.87,0.324362754188529,0.0,Estimation,6773073,55,male,80300.0,797,7.073360835568087,0.77
838043,V3E,2015-05-02,detached,1566000.0,25,1252800.0,1.99,0.391970699938697,1.0,Estimation,5394461,56,male,84200.0,797,7.440240374504547,0.8
831931,V2T,2018-02-01,apartment,315000.0,20,242550.0,2.06,0.168409340986239,0.0,Estimation,1458496,42,male,112500.0,797,4.685905925474108,0.77
183367,V8A,2016-03-04,detached,486000.0,20,383940.0,1.74,0.29259792183403,0.0,Estimation,215267,33,male,36000.0,797,6.599702923359075,0.79
589464,V9R,2012-09-14,semi-detached/row/town-houses,365000.0,25,288350.0,1.62,0.166753108502802,1.0,Estimation,3119280,47,female,129000.0,797,10.068631101213514,0.79
590929,V0K,2015-03-06,detached,232000.0,25,185600.0,2.26,0.182145167076663,0.0,Estimation,6966960,25,male,98400.0,797,7.596301073902892,0.8
458281,V0C,2014-09-12,detached,427000.0,25,337330.0,1.73,0.142445894993014,0.0,Estimation,8896373,55,female,179200.0,797,8.075434800125882,0.79
147817,V0R,2015-01-27,detached,472000.0,25,372880.0,2.26,0.242192226095864,0.0,Estimation,4017784,71,male,54500.0,796,7.700341540168456,0.79
646361,V2L,2016-11-26,detached,440000.0,20,343200.0,2.25,0.149657264099996,0.0,Estimation,8661658,31,female,55200.0,796,5.868681752493144,0.78
907455,V0N,2017-07-10,detached,559000.0,20,447200.0,2.51,0.176719529892599,0.0,Estimation,3899035,60,male,97700.0,796,5.249914768913741,0.8
780694,V0H,2014-02-08,detached,708000.0,25,566400.0,2.3,0.365434290970855,0.0,Estimation,1618858,45,male,43200.0,796,8.666822713635398,0.8
767436,V3L,2015-04-06,apartment,728000.0,30,582400.0,1.45,0.356314102532543,1.0,Estimation,2073446,40,male,68600.0,795,7.5114259566862485,0.8
625166,V2A,2013-09-25,semi-detached/row/town-houses,331000.0,25,264800.0,2.32,0.241145587414843,0.0,Estimation,519921,58,male,122700.0,795,9.039178066585835,0.8
471595,V4N,2017-02-20,semi-detached/row/town-houses,527000.0,25,421600.0,1.76,0.200865369636125,0.0,Estimation,2656744,37,male,56300.0,795,5.633221749892132,0.8
691165,V0J,2017-06-07,detached,333000.0,30,253080.0,1.61,0.174296098485626,0.0,Estimation,8063853,46,male,115600.0,795,5.340265700144362,0.76
633468,V0K,2018-08-21,detached,231000.0,25,182490.0,2.48,0.216492930252178,0.0,Estimation,844086,52,male,44600.0,795,4.135586617069418,0.79
629387,V7C,2011-08-12,apartment,677000.0,25,528060.0,1.83,0.32977385026135,0.0,Estimation,1077840,37,male,42400.0,795,11.16105599700193,0.78
631289,V3A,2011-01-08,semi-detached/row/town-houses,448000.0,25,358400.0,1.62,0.264178102640555,0.0,Estimation,8046402,36,male,40400.0,795,11.752443910511447,0.8
160753,V5V,2014-10-29,semi-detached/row/town-houses,1238000.0,20,990400.0,1.33,0.388406392227244,0.0,Estimation,7004843,47,male,126300.0,795,7.946753170797421,0.8
920147,V1M,2018-02-28,semi-detached/row/town-houses,580000.0,25,464000.0,2.38,0.24810148627284,0.0,Estimation,7421151,30,male,43700.0,795,4.611982436285419,0.8
825903,V2M,2016-04-23,apartment,222000.0,25,177600.0,1.42,0.173845258897248,1.0,Estimation,3137241,55,female,57600.0,795,6.46280757300965,0.8
591073,V4N,2015-04-04,apartment,330000.0,25,250800.0,1.78,0.252981388993688,0.0,Estimation,6731428,41,male,85400.0,794,7.516901770700225,0.76
336939,V9W,2018-03-08,apartment,218000.0,30,163500.0,2.58,0.13247473216381,0.0,Estimation,1331852,41,male,125800.0,794,4.590079180229511,0.75
281135,V2C,2013-11-21,apartment,339000.0,25,257640.0,2.08,0.308739833577759,0.0,Estimation,3509003,43,female,49500.0,794,8.883117367187491,0.76
841658,V0K,2018-06-07,detached,325000.0,25,253500.0,1.98,0.153182921537428,0.0,Estimation,886719,42,male,132900.0,793,4.340929642593556,0.78
239596,V2R,2011-09-12,detached,650000.0,25,494000.0,1.83,0.359200772428349,0.0,Estimation,5417277,44,female,80100.0,793,11.076180879785285,0.76
820170,V2R,2017-07-15,apartment,225000.0,25,177750.0,2.17,0.224550942028905,0.0,Estimation,5279737,28,male,55800.0,793,5.236225233878798,0.79
785129,V0C,2015-02-20,detached,386000.0,25,308800.0,3.1,0.0919446085336376,0.0,Estimation,8349657,60,male,54800.0,793,7.6346317720007315,0.8
404567,V3S,2013-03-17,apartment,339000.0,25,267810.0,1.95,0.22144132758759,0.0,Estimation,4685216,31,male,51100.0,792,9.564856211927628,0.79
632886,V8M,2016-11-11,apartment,379000.0,30,303200.0,1.22,0.247494376121348,1.0,Estimation,8358848,33,male,79100.0,792,5.9097503575979715,0.8
196140,V6Y,2016-10-10,apartment,494000.0,25,395200.0,2.61,0.42646754358542,1.0,Estimation,1708471,62,male,111300.0,792,5.997363381821604,0.8
997243,V9B,2014-03-12,apartment,272000.0,30,217600.0,1.83,0.195614380416963,0.0,Estimation,7926653,31,male,79400.0,792,8.579209689411766,0.8
437062,V6K,2016-11-21,apartment,1061000.0,25,838190.0,1.86,0.26425842722109,0.0,Estimation,683650,37,male,87600.0,792,5.882371287528086,0.79
555247,V6J,2013-07-16,apartment,955000.0,25,754450.0,1.52,0.207263045304541,0.0,Estimation,5301114,33,male,52900.0,792,9.23356946408202,0.79
126064,V9B,2017-07-13,semi-detached/row/town-houses,234000.0,30,187200.0,1.68,0.0915203435017864,0.0,Estimation,3110716,48,female,155000.0,792,5.241701047892775,0.8
72808,V2K,2017-08-31,detached,443000.0,30,354400.0,1.66,0.103297441559396,1.0,Estimation,6152817,56,male,91300.0,791,5.107543604550338,0.8
820754,V9P,2018-06-24,apartment,279000.0,30,223200.0,3.26,0.228910105583136,0.0,Estimation,1003288,41,male,154000.0,791,4.294385223474752,0.8
397145,V1X,2012-09-15,semi-detached/row/town-houses,509000.0,25,407200.0,1.76,0.230411951161367,0.0,Estimation,1621045,48,female,60100.0,791,10.065893194206526,0.8
505343,V5H,2017-11-07,apartment,863000.0,25,647250.0,1.32,0.409635496526986,0.0,Estimation,6506777,36,male,56400.0,791,4.92136592807512,0.75
238334,V1B,2017-01-01,semi-detached/row/town-houses,432000.0,30,324000.0,1.83,0.191280972601914,0.0,Estimation,9648237,43,female,70400.0,791,5.770117100241557,0.75
945248,V4C,2016-04-28,semi-detached/row/town-houses,900000.0,30,711000.0,1.3,0.322074599721778,0.0,Estimation,8051536,39,male,111700.0,791,6.449118037974707,0.79
268914,V3L,2011-10-25,apartment,518000.0,25,414400.0,1.87,0.364727730501699,0.0,Estimation,1504075,61,male,70800.0,790,10.95845087848478,0.8
869,V2X,2018-10-31,semi-detached/row/town-houses,702000.0,30,561600.0,2.51,0.312774564537141,0.0,Estimation,4974234,49,male,76200.0,790,3.941195219573234,0.8
552161,V3W,2011-02-06,semi-detached/row/town-houses,530000.0,25,424000.0,3.14,0.30523609570768,0.0,Estimation,1835265,52,female,95700.0,790,11.67304460730878,0.8
897305,V0N,2013-01-26,detached,626000.0,20,500800.0,1.69,0.28086433878205,0.0,Estimation,9704227,56,male,75300.0,790,9.701751562277055,0.8
963245,V8R,2017-07-17,apartment,652000.0,25,521600.0,2.24,0.353357591354117,0.0,Estimation,1977385,55,male,220200.0,790,5.2307494198648214,0.8
850408,V6B,2015-02-21,apartment,941000.0,20,743390.0,2.04,0.285246691789206,0.0,Estimation,8389479,53,female,92800.0,790,7.631893864993742,0.79
269375,V0R,2015-07-09,detached,524000.0,25,413960.0,2.32,0.140787712949359,0.0,Estimation,7847118,47,male,84600.0,789,7.254062698029329,0.79
725875,V9C,2011-09-09,semi-detached/row/town-houses,294000.0,25,235200.0,2.14,0.123861041848666,1.0,Estimation,6842028,48,male,67100.0,789,11.08439460080625,0.8
132387,V3T,2017-10-21,semi-detached/row/town-houses,808000.0,25,646400.0,2.53,0.415355378858706,0.0,Estimation,1341540,57,female,91200.0,789,4.967910347193925,0.8
407395,V4W,2016-02-09,semi-detached/row/town-houses,614000.0,30,491200.0,2.05,0.216721172239284,0.0,Estimation,7612251,38,male,69700.0,789,6.665412691526799,0.8
687424,V0E,2017-07-08,detached,464000.0,30,371200.0,1.56,0.328263020719939,0.0,Estimation,5712614,28,female,67800.0,789,5.255390582927718,0.8
698245,V1T,2017-11-09,apartment,293000.0,25,225610.0,1.79,0.132738956204663,0.0,Estimation,6091676,37,male,54500.0,789,4.915890114061143,0.77
93278,V3C,2015-07-19,apartment,505000.0,25,404000.0,1.21,0.283569673182074,0.0,Estimation,7299537,40,male,84800.0,789,7.226683627959443,0.8
435928,V1X,2016-12-27,semi-detached/row/town-houses,716000.0,25,551320.0,1.38,0.302807546867129,1.0,Estimation,3342974,44,male,112600.0,789,5.7838066352765,0.77
297951,V9B,2016-11-01,apartment,204000.0,25,159120.0,1.72,0.112714569369075,0.0,Estimation,7335020,43,male,74300.0,788,5.937129427667856,0.78
271592,V3Y,2018-01-09,semi-detached/row/town-houses,712000.0,25,555360.0,2.3,0.387086109306725,0.0,Estimation,111408,32,male,67300.0,788,4.748877786634844,0.78
275869,V3S,2017-05-03,semi-detached/row/town-houses,626000.0,25,500800.0,2.24,0.235909351485879,0.0,Estimation,2617597,39,male,85400.0,788,5.43609244538896,0.8
485874,V8G,2017-04-28,detached,471000.0,25,357960.0,2.56,0.143181111392476,0.0,Estimation,1725051,29,male,73500.0,788,5.449781980423902,0.76
272431,V5C,2016-07-22,semi-detached/row/town-houses,666000.0,30,519480.0,1.75,0.241691831718432,0.0,Estimation,9225841,41,male,70200.0,788,6.216395942380684,0.78
681867,V1J,2013-08-12,semi-detached/row/town-houses,240000.0,25,187200.0,1.37,0.13725934347606,0.0,Estimation,4284687,49,male,190300.0,788,9.15964597489333,0.78
198100,V8X,2016-07-28,semi-detached/row/town-houses,781000.0,30,616990.0,1.79,0.257812046584635,0.0,Estimation,6380607,35,male,90100.0,788,6.199968500338753,0.79
944987,V4C,2018-06-22,semi-detached/row/town-houses,741000.0,25,592800.0,1.86,0.41622493626206,0.0,Estimation,2776480,55,male,158500.0,788,4.2998610374887285,0.8
760880,V5W,2017-03-17,semi-detached/row/town-houses,1437000.0,25,1135230.0,1.81,0.415382058893712,1.0,Estimation,2232744,55,male,46700.0,787,5.56477407471742,0.79
740905,V0J,2014-04-20,detached,296000.0,25,222000.0,2.03,0.175743834758501,0.0,Estimation,5396493,33,male,39100.0,787,8.472431316139215,0.75
118814,V0X,2018-07-14,apartment,235000.0,30,183300.0,3.34,0.211579389152792,0.0,Estimation,2810781,35,male,53900.0,787,4.239627083334981,0.78
530285,V8C,2017-08-19,detached,221000.0,20,176800.0,2.84,0.0930699717724641,0.0,Estimation,36182,47,male,88800.0,787,5.140398488634201,0.8
358999,V3Z,2018-10-02,semi-detached/row/town-houses,601000.0,25,480800.0,1.88,0.35407499744418,0.0,Estimation,7335706,36,male,63200.0,787,4.020594522775901,0.8
946827,V9X,2015-12-17,detached,361000.0,25,281580.0,2.11,0.178702449149529,0.0,Estimation,3738221,65,male,50300.0,787,6.813259669904179,0.78
72070,V2V,2014-04-29,detached,731000.0,25,584800.0,1.66,0.267797451738436,0.0,Estimation,1843858,50,male,55700.0,787,8.447790153076317,0.8
213318,V1Y,2015-12-10,apartment,299000.0,30,233220.0,2.76,0.179744386634439,1.0,Estimation,1775025,57,female,98300.0,786,6.832425018953098,0.78
190078,V1E,2011-06-07,apartment,270000.0,25,216000.0,2.37,0.275377137292307,0.0,Estimation,8958981,39,male,61300.0,786,11.34175785946317,0.8
719237,V5H,2018-08-07,apartment,836000.0,30,668800.0,2.58,0.321615630770894,1.0,Estimation,4312640,59,male,42100.0,786,4.173917315167257,0.8
334616,V9B,2017-01-19,detached,605000.0,25,477950.0,1.32,0.184598019354009,0.0,Estimation,3759133,56,male,82100.0,786,5.720834774115764,0.79
501351,V2X,2017-09-26,semi-detached/row/town-houses,493000.0,20,394400.0,1.66,0.249539387845919,0.0,Estimation,3959507,36,male,51700.0,786,5.0363580223686375,0.8
334412,V9R,2018-09-12,semi-detached/row/town-houses,516000.0,25,412800.0,1.4,0.192631112163081,1.0,Estimation,963143,54,male,124000.0,786,4.07535266291567,0.8
420683,V3M,2018-09-05,apartment,731000.0,25,577490.0,2.28,0.40779901730341,0.0,Estimation,7709222,39,male,50300.0,785,4.09451801196459,0.79
919886,V0B,2018-06-24,detached,465000.0,25,372000.0,2.33,0.411653904491197,0.0,Estimation,7559166,56,male,56800.0,785,4.294385223474752,0.8
707143,V2J,2017-04-22,apartment,87000.0,25,69600.0,1.22,0.0944910800885714,0.0,Estimation,9470777,61,male,28100.0,785,5.466209422465833,0.8
819896,V3B,2016-12-10,semi-detached/row/town-houses,741000.0,25,592800.0,1.68,0.4002041877984,0.0,Estimation,3662192,65,male,74400.0,785,5.8303510543953045,0.8
319891,V4N,2017-03-18,semi-detached/row/town-houses,678000.0,25,522060.0,2.63,0.367876849351076,0.0,Estimation,9476299,38,male,48200.0,785,5.56203616771043,0.77
71057,V8Z,2018-07-05,detached,920000.0,25,736000.0,1.76,0.208958882379926,0.0,Estimation,1451772,46,male,105700.0,785,4.264268246397878,0.8
790867,V8M,2014-07-08,semi-detached/row/town-houses,667000.0,25,500250.0,1.53,0.324090899624973,0.0,Estimation,3767219,38,female,121200.0,785,8.256136662587123,0.75
471037,V2G,2017-03-20,detached,276000.0,25,220800.0,1.98,0.0998327980251474,0.0,Estimation,6177611,45,male,51300.0,785,5.556560353696454,0.8
469751,V1T,2016-07-19,apartment,261000.0,25,206190.0,2.18,0.130954749395634,0.0,Estimation,9969098,30,male,73300.0,785,6.22460966340165,0.79
569703,V9L,2017-11-30,apartment,314000.0,25,251200.0,1.96,0.213702017438697,0.0,Estimation,9917413,41,male,40100.0,785,4.858394066914385,0.8
724849,V0J,2018-09-03,semi-detached/row/town-houses,295000.0,25,230100.0,1.42,0.173910722391134,0.0,Estimation,9196107,49,female,59700.0,784,4.099993825978567,0.78
398911,V8K,2018-10-29,semi-detached/row/town-houses,424000.0,25,334960.0,1.73,0.249473802036359,0.0,Estimation,1029680,50,female,121200.0,784,3.946671033587211,0.79
150106,V2S,2018-09-04,semi-detached/row/town-houses,498000.0,25,398400.0,1.91,0.279693081514773,0.0,Estimation,5865914,44,female,59600.0,784,4.0972559189715785,0.8
981481,V2H,2017-09-19,detached,528000.0,25,385440.0,1.72,0.252525928852005,0.0,Estimation,8284152,55,female,63000.0,784,5.055523371417557,0.73
739571,V2N,2013-08-06,semi-detached/row/town-houses,209000.0,25,167200.0,2.13,0.178220039345289,0.0,Estimation,191345,31,male,70900.0,784,9.17607341693526,0.8
32971,V2C,2016-12-15,apartment,331000.0,25,254870.0,2.32,0.314418841154685,0.0,Estimation,7161918,47,male,80100.0,784,5.816661519360362,0.77
960174,V2V,2014-06-18,apartment,305000.0,30,240950.0,1.74,0.178294275070574,0.0,Estimation,4660724,42,female,47700.0,784,8.310894802726892,0.79
918476,V3B,2015-10-08,detached,1048000.0,25,838400.0,1.78,0.265772061564681,0.0,Estimation,4355861,37,female,67900.0,784,7.004913160393374,0.8
929587,V0G,2013-06-10,apartment,186000.0,25,146940.0,1.72,0.166859248120527,0.0,Estimation,3803472,59,male,76000.0,783,9.332134116333606,0.79
191885,V8R,2016-07-31,semi-detached/row/town-houses,713000.0,25,563270.0,2.09,0.430654252601227,0.0,Estimation,3752015,31,female,65000.0,783,6.191754779317788,0.79
175713,V9M,2011-02-04,semi-detached/row/town-houses,504000.0,25,398160.0,2.37,0.394144922635919,0.0,Estimation,8090336,53,male,94100.0,783,11.678520421322757,0.79
521524,V3J,2015-10-30,detached,1496000.0,25,1092080.0,1.77,0.425625082008244,0.0,Estimation,546048,29,male,56700.0,782,6.944679206239627,0.73
968805,V2X,2017-10-03,apartment,337000.0,25,266230.0,1.89,0.209181719216902,0.0,Estimation,6443485,47,male,85700.0,782,5.017192673319718,0.79
633002,V0E,2018-01-03,detached,499000.0,25,399200.0,1.86,0.270978707361419,0.0,Estimation,2732624,45,male,149300.0,782,4.765305228676775,0.8
647800,V1G,2013-02-09,detached,419000.0,25,335200.0,2.07,0.10439513594676,0.0,Estimation,7470452,39,male,81500.0,782,9.663420864179216,0.8
821788,V0G,2016-10-06,detached,462000.0,30,341880.0,1.43,0.217173836029813,0.0,Estimation,4288758,45,male,75600.0,782,6.008315009849557,0.74
549945,V3W,2018-01-15,semi-detached/row/town-houses,585000.0,25,462150.0,1.94,0.22322954378363,0.0,Estimation,7612729,26,male,123200.0,782,4.732450344592913,0.79
546763,V1X,2016-06-13,semi-detached/row/town-houses,628000.0,25,483560.0,2.28,0.41307673011366,0.0,Estimation,9835369,47,female,56200.0,782,6.323174315653236,0.77
670842,V2V,2014-12-07,detached,916000.0,25,732800.0,2.1,0.389042935131701,0.0,Estimation,2684386,55,male,47100.0,782,7.839974797524869,0.8
920085,V3W,2017-12-17,semi-detached/row/town-houses,661000.0,30,528800.0,2.09,0.289444349342671,1.0,Estimation,987445,35,male,76200.0,782,4.811849647795579,0.8
18300,V6E,2011-06-19,apartment,919000.0,20,735200.0,2.49,0.333006071399587,1.0,Estimation,8599446,34,male,49800.0,781,11.308902975379308,0.8
873213,V0X,2017-11-15,detached,404000.0,25,319160.0,2.19,0.357782040709966,0.0,Estimation,3780338,52,male,41400.0,781,4.899462672019212,0.79
994324,V0R,2017-08-21,detached,528000.0,25,422400.0,1.45,0.270959932268263,0.0,Estimation,9276179,38,male,98800.0,781,5.134922674620223,0.8
763337,V3M,2016-03-22,apartment,663000.0,25,530400.0,2.45,0.372329143427498,1.0,Estimation,5837733,48,male,46900.0,781,6.550420597233282,0.8
851652,V3G,2015-11-12,apartment,344000.0,25,275200.0,1.97,0.284523301746096,0.0,Estimation,7179793,53,male,99100.0,781,6.909086415148777,0.8
948500,V2J,2018-11-26,detached,220000.0,30,176000.0,2.91,0.101228556126846,1.0,Estimation,3232481,35,male,106500.0,781,3.8700096373915325,0.8
342262,V2W,2013-02-12,semi-detached/row/town-houses,703000.0,25,562400.0,1.63,0.351051597935854,0.0,Estimation,1493063,44,male,54100.0,781,9.65520714315825,0.8
67742,V3M,2013-07-14,semi-detached/row/town-houses,595000.0,25,476000.0,3.18,0.342249160138196,1.0,Estimation,8761967,28,female,57600.0,781,9.239045278095997,0.8
513633,V5H,2015-05-14,apartment,588000.0,25,441000.0,1.41,0.324325489336018,0.0,Estimation,2781796,63,male,205400.0,781,7.407385490420685,0.75
963863,V2T,2016-10-31,semi-detached/row/town-houses,491000.0,25,373160.0,2.24,0.292037102116012,0.0,Estimation,2105624,32,male,73900.0,780,5.939867334674845,0.76
165352,V8P,2014-11-22,semi-detached/row/town-houses,735000.0,25,580650.0,1.96,0.309830772102778,0.0,Estimation,2877440,32,male,77400.0,780,7.881043402629697,0.79
882182,V1R,2018-01-24,semi-detached/row/town-houses,183000.0,30,146400.0,1.82,0.096509888609184,0.0,Estimation,8275436,32,female,154100.0,780,4.707809181530016,0.8
730005,V5G,2015-03-06,semi-detached/row/town-houses,724000.0,25,579200.0,2.07,0.307487700867123,1.0,Estimation,5654558,58,male,27500.0,780,7.596301073902892,0.8
79165,V7A,2016-08-12,semi-detached/row/town-houses,869000.0,25,695200.0,3.45,0.440653640783879,0.0,Estimation,3978016,41,male,107200.0,779,6.158899895233925,0.8
475584,V2A,2016-11-19,apartment,308000.0,30,243320.0,2.71,0.210565337184851,0.0,Estimation,7744216,41,male,49300.0,779,5.8878471015420635,0.79
888075,V9E,2015-10-01,detached,1002000.0,25,801600.0,1.39,0.217067314925811,0.0,Estimation,1889489,46,male,78900.0,779,7.024078509442294,0.8
351016,V3X,2011-12-14,semi-detached/row/town-houses,499000.0,25,389220.0,2.34,0.263564110858464,0.0,Estimation,1888483,25,male,53200.0,779,10.821555528135354,0.78
371442,V0B,2011-12-01,detached,680000.0,25,537200.0,3.09,0.270478544155142,0.0,Estimation,8766450,29,male,81500.0,779,10.857148319226205,0.79
102810,V1X,2017-01-05,apartment,351000.0,30,280800.0,1.57,0.240364587976328,0.0,Estimation,5086852,51,male,72700.0,779,5.759165472213604,0.8
349543,V0N,2017-07-06,detached,407000.0,25,325600.0,2.04,0.165055746154615,0.0,Estimation,4242281,37,male,85100.0,779,5.260866396941695,0.8
949271,V8M,2018-05-16,semi-detached/row/town-houses,473000.0,20,378400.0,1.67,0.302843156779721,1.0,Estimation,8058549,45,male,62700.0,779,4.4011635967473035,0.8
64460,V9L,2018-08-29,apartment,320000.0,30,256000.0,2.44,0.209980193796697,1.0,Estimation,3205531,36,male,53200.0,778,4.11368336101351,0.8
103784,V1M,2015-01-07,semi-detached/row/town-houses,614000.0,25,466640.0,2.0,0.23322018633244,0.0,Estimation,5985568,64,male,192300.0,778,7.755099680308225,0.76
375388,V2B,2018-10-03,apartment,286000.0,30,223080.0,2.8,0.228113266558734,1.0,Estimation,6544234,49,male,84500.0,778,4.017856615768912,0.78
13330,V0E,2016-05-04,detached,650000.0,25,513500.0,2.4,0.278345399935742,0.0,Estimation,9480685,39,male,90800.0,778,6.432690595932776,0.79
690113,V8N,2018-11-15,semi-detached/row/town-houses,641000.0,25,506390.0,1.63,0.181168490961986,1.0,Estimation,3477394,44,male,53300.0,778,3.900126614468406,0.79
338323,V1Y,2012-04-27,apartment,375000.0,25,296250.0,1.6,0.209084857101269,0.0,Estimation,9115492,54,male,107500.0,778,10.451938082191905,0.79
307565,V4C,2018-03-15,apartment,455000.0,25,364000.0,2.34,0.346324261639209,0.0,Estimation,8053342,45,male,46000.0,778,4.570913831180591,0.8
988223,V2S,2013-05-09,semi-detached/row/town-houses,560000.0,25,448000.0,2.3,0.141442791265883,0.0,Estimation,7689490,43,male,40500.0,777,9.419747140557238,0.8
591760,V0H,2015-12-30,detached,613000.0,25,490400.0,1.79,0.316996388249062,0.0,Estimation,6007460,42,female,96400.0,777,6.777666878813328,0.8
603644,V4K,2017-05-08,apartment,713000.0,30,570400.0,1.8,0.31193362814916,0.0,Estimation,8331585,46,male,84800.0,777,5.422402910354017,0.8
994801,V2R,2013-03-27,semi-detached/row/town-houses,523000.0,25,418400.0,2.37,0.284637452727677,0.0,Estimation,7032023,49,male,103400.0,777,9.537477141857744,0.8
501690,V8M,2015-04-12,detached,1078000.0,25,840840.0,2.43,0.441047424943629,0.0,Estimation,4870113,45,male,117400.0,777,7.494998514644317,0.78
785833,V0R,2018-04-27,apartment,166000.0,30,127820.0,1.99,0.132687058753258,0.0,Estimation,184720,39,male,74300.0,777,4.453183829880085,0.77
151851,V9N,2015-01-18,semi-detached/row/town-houses,396000.0,20,316800.0,2.14,0.232036729376783,0.0,Estimation,9069938,46,male,117000.0,777,7.724982703231352,0.8
551067,V8K,2017-09-28,detached,784000.0,25,611520.0,2.08,0.360190560109702,1.0,Estimation,1288901,47,male,54600.0,777,5.030882208354661,0.78
318619,V6B,2016-07-22,apartment,1290000.0,25,1032000.0,2.56,0.378666056368669,1.0,Estimation,8851301,56,female,75200.0,777,6.216395942380684,0.8
733623,V3R,2017-10-10,semi-detached/row/town-houses,527000.0,25,405790.0,3.07,0.285909244908099,0.0,Estimation,2730110,55,male,94400.0,777,4.998027324270798,0.77
679504,V0G,2018-10-11,semi-detached/row/town-houses,330000.0,25,264000.0,2.28,0.244400180651948,0.0,Estimation,3087039,52,male,121800.0,776,3.995953359713004,0.8
689710,V0X,2018-08-06,apartment,248000.0,30,183520.0,2.28,0.114987834751553,0.0,Estimation,3586576,48,male,52100.0,776,4.1766552221742455,0.74
725338,V2R,2018-12-01,detached,637000.0,25,490490.0,2.29,0.278319875094625,0.0,Estimation,6554480,40,female,133500.0,776,3.85632010235659,0.77
849926,V1C,2014-02-28,apartment,215000.0,25,172000.0,2.59,0.16222529206935,0.0,Estimation,4172601,35,male,91900.0,776,8.612064573495628,0.8
73816,V4N,2018-11-16,semi-detached/row/town-houses,509000.0,30,402110.0,1.32,0.348222428144262,0.0,Estimation,977583,43,male,68500.0,776,3.8973887074614177,0.79
477986,V4V,2011-06-09,apartment,469000.0,30,375200.0,1.79,0.343655242466113,0.0,Estimation,1814551,48,female,47300.0,775,11.336282045449193,0.8
420678,V9N,2018-11-27,apartment,346000.0,25,276800.0,1.58,0.244051690226012,1.0,Estimation,3449306,54,male,43300.0,775,3.867271730384544,0.8
57914,V4T,2015-03-21,detached,782000.0,25,625600.0,1.68,0.409532093455006,0.0,Estimation,6345799,37,male,91400.0,775,7.5552324687980645,0.8
380075,V9G,2016-03-24,detached,472000.0,25,377600.0,1.61,0.130712696375504,0.0,Estimation,4448932,46,male,125000.0,775,6.5449447832193055,0.8
569671,V6Y,2015-07-09,semi-detached/row/town-houses,811000.0,20,648800.0,2.85,0.336854276596736,0.0,Estimation,5006357,40,male,86600.0,775,7.254062698029329,0.8
427334,V2R,2015-04-16,detached,748000.0,25,598400.0,2.63,0.207066297063488,0.0,Estimation,7035475,38,male,49200.0,775,7.484046886616364,0.8
